35	./System/Library/PrivateFrameworks/GeoServices.framework/Versions
35	./System/Library/PrivateFrameworks/GeoServices.framework
35	./System/Library/LinguisticData/RequiredAssets_es.bundle/AssetData
35	./System/Library/CoreServices/Applications
35	./System/Library/AssetsV2/com_apple_MobileAsset_Font6/263f8d1ebcf06f4703bab24071039da20fb4bb92.asset
35	./Library/Audio/Apple Loops/Apple/11 Blues Garage
34	./usr/local/share
34	./System/Library/PrivateFrameworks/TextRecognition.framework/Versions
34	./System/Library/PrivateFrameworks/TextRecognition.framework
34	./System/Library/Extensions/AMDRadeonX5000MTLDriver.bundle/Contents
34	./System/Library/Extensions/AMDRadeonX5000MTLDriver.bundle
34	./System/Library/AssetsV2/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/bdd23471dacb65228ee262334e22f066366ca329.asset
33	./Users/tianhan/Library/Containers/com.apple.Safari
33	./Applications/Keynote.app/Contents/SharedSupport/Templates
32	./Users/tianhan/Google Drive/tianhans-papers-repo/review
32	./System/Volumes/Preboot/BFF27CB0-3CF9-4833-B362-E787A3F7ABC8/PreLoginData
32	./System/Library/Isp/afpp
32	./System/Library/Isp
31	./Users/tianhan/Documents/workspace/brbo-paper
31	./System/Library/PrivateFrameworks/PhotoPrintProduct.framework/Versions
31	./System/Library/PrivateFrameworks/PhotoPrintProduct.framework
31	./System/Library/PrivateFrameworks/CoreKE.framework/Versions
31	./System/Library/PrivateFrameworks/CoreKE.framework
30	./usr/share/man
30	./System/Volumes/Data/.DocumentRevisions-V100
30	./System/Library/PrivateFrameworks/BiometricKitUI.framework/Versions
30	./System/Library/PrivateFrameworks/BiometricKitUI.framework
30	./System/Library/AssetsV2/com_apple_MobileAsset_LinguisticData/b2092084561859b368cba150428371fb8274c0c5.asset
30	./Applications/Spotify.app/Contents/MacOS
29	./System/Volumes/Data/Applications/Stats.app
29	./System/Volumes/Data/.DocumentRevisions-V100/.cs
29	./System/Library/Input Methods
29	./System/Library/Filesystems/acfs.fs/Contents
29	./System/Library/Filesystems/acfs.fs
29	./System/Applications/Music.app/Contents/Resources
29	./Applications/Stats.app/Contents
29	./Applications/Stats.app
29	./Applications/Microsoft Word.app/Contents/Frameworks/mso30.framework
29	./Applications/Microsoft PowerPoint.app/Contents/Frameworks/mso30.framework
29	./Applications/Microsoft Excel.app/Contents/Frameworks/mso30.framework
29	./Applications/Adobe Acrobat Reader DC.app/Contents/Plugins/Comments.acroplugin
28	./usr/standalone/i386
28	./System/Library/PreferencePanes/Trackpad.prefPane/Contents
28	./System/Library/PreferencePanes/Trackpad.prefPane
28	./System/Library/LinguisticData/RequiredAssets_fr.bundle/AssetData
28	./System/Library/LinguisticData/RequiredAssets_fr.bundle
28	./System/Applications/Maps.app/Contents
28	./System/Applications/Maps.app
28	./System/Applications/Mail.app/Contents
28	./System/Applications/Mail.app
27	./System/Library/PrivateFrameworks/FontServices.framework/Versions
27	./System/Library/PrivateFrameworks/FontServices.framework
27	./System/Applications/Music.app/Contents/MacOS
26	./System/Library/PrivateFrameworks/ToneLibrary.framework/Versions
26	./System/Library/PrivateFrameworks/ToneLibrary.framework
26	./System/Applications/TV.app/Contents/Resources
26	./System/Applications/Photos.app/Contents/Resources
26	./Applications/Microsoft Word.app/Contents/Frameworks/OutlookCore.framework
26	./Applications/Microsoft Word.app/Contents/Frameworks/MicrosoftCSI.framework
26	./Applications/Microsoft PowerPoint.app/Contents/Frameworks/OutlookCore.framework
26	./Applications/Microsoft PowerPoint.app/Contents/Frameworks/MicrosoftCSI.framework
